!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'						
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound
Michaelis constant	R_CBPS	M_hco3_c	3.388	mM	R00575	C00288
Michaelis constant	R_HCO3Em	M_hco3_m	0.13	mM		C00288
Michaelis constant	R_pcSYN	M_hcys_L_c	0.1792	mM		C00155
Michaelis constant	R_ergstSYN	M_hcys_L_c	0.09111	mM		C00155
Michaelis constant	R_CYSTS	M_hcys_L_c	1.637	mM	R01290	C00155
Michaelis constant	R_METS	M_hcys_L_c	0.1049	mM	R00946	C00155
Michaelis constant	R_AHSERL2	M_hcys_L_c	4.122	mM	R01287	C00155
Michaelis constant	R_CYOOm	M_hcyt_c	0.03884	mM	R00081	C00080
Michaelis constant	R_ATPS3m	M_hcyt_c	0.1289	mM		C00080
Michaelis constant	R_CYOR_u6m	M_hcyt_c	0.09919	mM		C00080
Michaelis constant	R_HICITDm	M_hicit_m	0.08106	mM		C05662
Michaelis constant	R_HACNHm	M_hicit_m	0.09946	mM	R04371	C05662
Michaelis constant	R_biomass	M_his_L_c	0.4974	mM		C00135
Michaelis constant	R_HISTD	M_his_L_c	0.09127	mM	R01158	C00135
Michaelis constant	R_HSTPT	M_hisp_c	0.6129	mM	R03243	C01100
Michaelis constant	R_HISTP	M_hisp_c	0.4891	mM	R03013	C01100
Michaelis constant	R_HISTD	M_histd_c	0.01673	mM	R01158	C00860
Michaelis constant	R_HISTP	M_histd_c	0.2653	mM	R03013	C00860
Michaelis constant	R_HSERTA	M_hom_L_c	0.9441	mM	R01776	C00263
Michaelis constant	R_HSDyi	M_hom_L_c	1.842	mM	R01775	C00263
Michaelis constant	R_HSK	M_hom_L_c	1.232	mM	R01771	C00263
Michaelis constant	R_ICL	M_icit_c	0.6514	mM	R00479	C00311
Michaelis constant	R_CITtcm	M_icit_c	0.09958	mM		C00311
Michaelis constant	R_ACONT	M_icit_c	0.5292	mM	R01324	C00311
Michaelis constant	R_ICDHy	M_icit_c	0.02072	mM	R00267	C00311
Michaelis constant	R_CITtcm	M_icit_m	0.1004	mM		C00311
Michaelis constant	R_ICDHxm	M_icit_m	0.09646	mM	R00709	C00311
Michaelis constant	R_ACONTm	M_icit_m	0.1027	mM	R01324	C00311
Michaelis constant	R_ICDHym	M_icit_m	0.07803	mM	R00267	C00311
Michaelis constant	R_biomass	M_ile_L_c	0.4974	mM		C00407
Michaelis constant	R_ILETA	M_ile_L_c	3.098	mM	R02199	C00407
Michaelis constant	R_IGPDH	M_imacp_c	0.1125	mM	R03457	C01267
Michaelis constant	R_HSTPT	M_imacp_c	0.8818	mM	R03243	C01267
Michaelis constant	R_biomass	M_leu_L_c	0.4974	mM		C00123
Michaelis constant	R_LEUTA	M_leu_L_c	2.493	mM	R01090	C00123
Michaelis constant	R_biomass	M_lys_L_c	0.4974	mM		C00047
Michaelis constant	R_SACCD2	M_lys_L_c	3.363	mM	R00715	C00047
Michaelis constant	R_FUM	M_mal_L_c	2.71	mM	R01082	C00149
Michaelis constant	R_MALtm	M_mal_L_c	0.107	mM		C00149
Michaelis constant	R_CITtam	M_mal_L_c	0.09947	mM		C00149
Michaelis constant	R_MALS	M_mal_L_c	0.1769	mM	R00472	C00149
Michaelis constant	R_MDH	M_mal_L_c	1.381	mM	R00342	C00149
Michaelis constant	R_MALtm	M_mal_L_m	0.09347	mM		C00149
Michaelis constant	R_FUMm	M_mal_L_m	0.1157	mM	R01082	C00149
Michaelis constant	R_CITtam	M_mal_L_m	0.1005	mM		C00149
Michaelis constant	R_ME1m	M_mal_L_m	0.02075	mM	R00214	C00149
Michaelis constant	R_MDHm	M_mal_L_m	0.0896	mM	R00342	C00149
Michaelis constant	R_biomass	M_mannan_c	0.4974	mM		C00464
Michaelis constant	R_mannanSYN	M_mannan_c	0.1235	mM		C00464
Michaelis constant	R_biomass	M_met_L_c	0.4974	mM		C00073
Michaelis constant	R_pcSYN	M_met_L_c	0.0558	mM		C00073
Michaelis constant	R_ergstSYN	M_met_L_c	0.1098	mM		C00073
Michaelis constant	R_METS	M_met_L_c	0.06152	mM	R00946	C00073
Michaelis constant	R_MTHFD	M_methf_c	0.1141	mM		C00445
Michaelis constant	R_MTHFC	M_methf_c	0.1263	mM	R01655	C00445
Michaelis constant	R_dtmpSYN	M_mlthf_c	0.1147	mM		C00143
Michaelis constant	R_GHMT2r	M_mlthf_c	0.5484	mM	R00945	C00143
Michaelis constant	R_MTHFR3	M_mlthf_c	0.05227	mM	R01224	C00143
Michaelis constant	R_MTHFD	M_mlthf_c	0.08766	mM		C00143
Michaelis constant	R_ALDD2x	M_nad_c	0.07398	mM		C00003
Michaelis constant	R_GAPD	M_nad_c	0.04518	mM	R01061	C00003
Michaelis constant	R_IPMD	M_nad_c	0.2587	mM	R04426	C00003
Michaelis constant	R_PGCD	M_nad_c	0.1294	mM	R01513	C00003
Michaelis constant	R_FDH	M_nad_c	11.17	mM	R00519	C00003
Michaelis constant	R_NADK	M_nad_c	0.8419	mM	R00104	C00003
Michaelis constant	R_HISTD	M_nad_c	0.2125	mM	R01158	C00003
Michaelis constant	R_ALCD2x	M_nad_c	0.08654	mM	R00754	C00003
Michaelis constant	R_GLUDxi	M_nad_c	0.0652	mM		C00003
Michaelis constant	R_NADH2_u6cm	M_nad_c	0.09091	mM		C00003
Michaelis constant	R_gmpSYN	M_nad_c	0.08662	mM	R01231	C00003
Michaelis constant	R_G3PD1ir	M_nad_c	19.39	mM	R00842	C00003
Michaelis constant	R_MDH	M_nad_c	0.2221	mM	R00342	C00003
Michaelis constant	R_SACCD2	M_nad_c	0.4943	mM	R00715	C00003
Michaelis constant	R_zymstSYN	M_nad_c	0.05972	mM		C00003
Michaelis constant	R_PDHm	M_nad_m	0.06262	mM	R00209	C00003
Michaelis constant	R_GLUSxm	M_nad_m	0.09622	mM	R00093	C00003
Michaelis constant	R_ICDHxm	M_nad_m	0.09646	mM	R00709	C00003
Michaelis constant	R_ALCD2m	M_nad_m	0.0779	mM	R00754	C00003
Michaelis constant	R_NADKm	M_nad_m	0.08073	mM	R00104	C00003
Michaelis constant	R_HICITDm	M_nad_m	0.08106	mM		C00003
Michaelis constant	R_ME1m	M_nad_m	0.02075	mM	R00214	C00003
Michaelis constant	R_ALDD2xm	M_nad_m	0.07104	mM		C00003
Michaelis constant	R_AKGDam	M_nad_m	0.07924	mM	R01197	C00003
Michaelis constant	R_MDHm	M_nad_m	0.0896	mM	R00342	C00003
Michaelis constant	R_NADH2_u6m	M_nad_m	0.08502	mM		C00003
Michaelis constant	R_ALDD2x	M_nadh_c	0.1352	mM		C00004
Michaelis constant	R_GAPD	M_nadh_c	0.04509	mM	R01061	C00004
Michaelis constant	R_IPMD	M_nadh_c	0.0876	mM	R04426	C00004
Michaelis constant	R_PGCD	M_nadh_c	1.328	mM	R01513	C00004
Michaelis constant	R_FDH	M_nadh_c	0.05768	mM	R00519	C00004
Michaelis constant	R_HISTD	M_nadh_c	0.0833	mM	R01158	C00004
Michaelis constant	R_ALCD2x	M_nadh_c	0.1155	mM	R00754	C00004
Michaelis constant	R_GLUDxi	M_nadh_c	0.1534	mM		C00004
Michaelis constant	R_NADHK	M_nadh_c	0.08723	mM	R00105	C00004
Michaelis constant	R_NADH2_u6cm	M_nadh_c	0.11	mM		C00004
Michaelis constant	R_gmpSYN	M_nadh_c	0.1155	mM	R01231	C00004
Michaelis constant	R_G3PD1ir	M_nadh_c	2.33	mM	R00842	C00004
Michaelis constant	R_MDH	M_nadh_c	0.04838	mM	R00342	C00004
Michaelis constant	R_SACCD2	M_nadh_c	0.1924	mM	R00715	C00004
Michaelis constant	R_zymstSYN	M_nadh_c	0.1674	mM		C00004
Michaelis constant	R_PDHm	M_nadh_m	0.1597	mM	R00209	C00004
Michaelis constant	R_NADHKm	M_nadh_m	0.08078	mM	R00105	C00004
Michaelis constant	R_GLUSxm	M_nadh_m	0.1039	mM	R00093	C00004
Michaelis constant	R_ICDHxm	M_nadh_m	0.1037	mM	R00709	C00004
Michaelis constant	R_ALCD2m	M_nadh_m	0.1284	mM	R00754	C00004
Michaelis constant	R_HICITDm	M_nadh_m	0.1234	mM		C00004
Michaelis constant	R_ME1m	M_nadh_m	0.4819	mM	R00214	C00004
Michaelis constant	R_ALDD2xm	M_nadh_m	0.1408	mM		C00004
Michaelis constant	R_AKGDam	M_nadh_m	0.1262	mM	R01197	C00004
Michaelis constant	R_MDHm	M_nadh_m	0.1116	mM	R00342	C00004
Michaelis constant	R_NADH2_u6m	M_nadh_m	0.1176	mM		C00004
Michaelis constant	R_dtmpSYN	M_nadp_c	0.08717	mM		C00006
Michaelis constant	R_ALDD2y	M_nadp_c	0.04313	mM	R00711	C00006
Michaelis constant	R_ASADi	M_nadp_c	0.1917	mM	R02291	C00006
Michaelis constant	R_G6PDH2	M_nadp_c	0.08679	mM		C00006
Michaelis constant	R_HSDyi	M_nadp_c	0.1386	mM	R01775	C00006
Michaelis constant	R_NADK	M_nadp_c	0.2902	mM	R00104	C00006
Michaelis constant	R_P5CR	M_nadp_c	0.07143	mM		C00006
Michaelis constant	R_dgmpSYN	M_nadp_c	0.08076	mM		C00006
Michaelis constant	R_eleak	M_nadp_c	0.06837	mM		C00006
Michaelis constant	R_SACCD1	M_nadp_c	0.1939	mM	R02315	C00006
Michaelis constant	R_PAPSR	M_nadp_c	0.1397	mM		C00006
Michaelis constant	R_SHK3D	M_nadp_c	0.1146	mM	R02413	C00006
Michaelis constant	R_triglycSYN	M_nadp_c	0.08716	mM		C00006
Michaelis constant	R_GLUDy	M_nadp_c	0.06161	mM		C00006
Michaelis constant	R_PPND2	M_nadp_c	0.03146	mM	R01730	C00006
Michaelis constant	R_ALCD2y	M_nadp_c	0.08124	mM	R00711	C00006
Michaelis constant	R_paSYN	M_nadp_c	0.08705	mM		C00006
Michaelis constant	R_G5SD	M_nadp_c	0.1817	mM	R03313	C00006
Michaelis constant	R_dampSYN	M_nadp_c	0.08077	mM		C00006
Michaelis constant	R_ergstSYN	M_nadp_c	0.09111	mM		C00006
Michaelis constant	R_ICDHy	M_nadp_c	0.02984	mM	R00267	C00006
Michaelis constant	R_AASAD1	M_nadp_c	0.09975	mM		C00006
Michaelis constant	R_MTHFR3	M_nadp_c	0.05827	mM	R01224	C00006
Michaelis constant	R_MTHFD	M_nadp_c	0.08766	mM		C00006
Michaelis constant	R_dcmpSYN	M_nadp_c	0.08077	mM		C00006
Michaelis constant	R_zymstSYN	M_nadp_c	0.1294	mM		C00006
Michaelis constant	R_GND	M_nadp_c	0.04949	mM	R01528	C00006
Michaelis constant	R_SULR	M_nadp_c	0.07591	mM		C00006
Michaelis constant	R_eleakm	M_nadp_m	0.06818	mM		C00006
Michaelis constant	R_GLUDym	M_nadp_m	0.07051	mM		C00006
Michaelis constant	R_AGPRim	M_nadp_m	0.09976	mM	R03443	C00006
Michaelis constant	R_NADKm	M_nadp_m	0.1239	mM	R00104	C00006
Michaelis constant	R_ALDD2ym	M_nadp_m	0.07107	mM	R00711	C00006
Michaelis constant	R_KARA1im	M_nadp_m	0.08031	mM		C00006
Michaelis constant	R_KARA2im	M_nadp_m	0.0805	mM		C00006
Michaelis constant	R_ICDHym	M_nadp_m	0.07803	mM	R00267	C00006
Michaelis constant	R_dtmpSYN	M_nadph_c	0.1147	mM		C00005
Michaelis constant	R_ALDD2y	M_nadph_c	0.2194	mM	R00711	C00005
Michaelis constant	R_ASADi	M_nadph_c	0.8707	mM	R02291	C00005
Michaelis constant	R_G6PDH2	M_nadph_c	0.1152	mM		C00005
Michaelis constant	R_HSDyi	M_nadph_c	0.04522	mM	R01775	C00005
Michaelis constant	R_P5CR	M_nadph_c	0.14	mM		C00005
Michaelis constant	R_dgmpSYN	M_nadph_c	0.1238	mM		C00005
Michaelis constant	R_eleak	M_nadph_c	0.1463	mM		C00005
Michaelis constant	R_SACCD1	M_nadph_c	0.2265	mM	R02315	C00005
Michaelis constant	R_PAPSR	M_nadph_c	0.07157	mM		C00005
Michaelis constant	R_SHK3D	M_nadph_c	0.01885	mM	R02413	C00005
Michaelis constant	R_triglycSYN	M_nadph_c	0.1147	mM		C00005
Michaelis constant	R_GLUDy	M_nadph_c	0.1623	mM		C00005
Michaelis constant	R_PPND2	M_nadph_c	0.1107	mM	R01730	C00005
Michaelis constant	R_ALCD2y	M_nadph_c	0.1231	mM	R00711	C00005
Michaelis constant	R_paSYN	M_nadph_c	0.1149	mM		C00005
Michaelis constant	R_G5SD	M_nadph_c	0.1745	mM	R03313	C00005
Michaelis constant	R_NADHK	M_nadph_c	0.1146	mM	R00105	C00005
Michaelis constant	R_dampSYN	M_nadph_c	0.1238	mM		C00005
Michaelis constant	R_ergstSYN	M_nadph_c	0.1098	mM		C00005
Michaelis constant	R_ICDHy	M_nadph_c	0.02047	mM	R00267	C00005
Michaelis constant	R_AASAD1	M_nadph_c	0.1002	mM		C00005
Michaelis constant	R_MTHFR3	M_nadph_c	0.02434	mM	R01224	C00005
Michaelis constant	R_MTHFD	M_nadph_c	0.1141	mM		C00005
Michaelis constant	R_dcmpSYN	M_nadph_c	0.1238	mM		C00005
Michaelis constant	R_zymstSYN	M_nadph_c	0.07728	mM		C00005
Michaelis constant	R_GND	M_nadph_c	0.001125	mM	R01528	C00005
Michaelis constant	R_SULR	M_nadph_c	0.1317	mM		C00005
Michaelis constant	R_NADHKm	M_nadph_m	0.1238	mM	R00105	C00005
Michaelis constant	R_eleakm	M_nadph_m	0.1467	mM		C00005
Michaelis constant	R_GLUDym	M_nadph_m	0.1418	mM		C00005
Michaelis constant	R_AGPRim	M_nadph_m	0.1002	mM	R03443	C00005
Michaelis constant	R_ALDD2ym	M_nadph_m	0.1407	mM	R00711	C00005
Michaelis constant	R_KARA1im	M_nadph_m	0.1245	mM		C00005
Michaelis constant	R_KARA2im	M_nadph_m	0.1242	mM		C00005
Michaelis constant	R_ICDHym	M_nadph_m	0.1281	mM	R00267	C00005
Michaelis constant	R_dtmpSYN	M_nh4_c	0.08717	mM		C00014
Michaelis constant	R_cmpSYN	M_nh4_c	0.07481	mM		C00014
Michaelis constant	R_GLUDy	M_nh4_c	0.1623	mM		C00014
Michaelis constant	R_GLUDxi	M_nh4_c	0.1534	mM		C00014
Michaelis constant	R_NH4t	M_nh4_c	0.08935	mM		C00014
Michaelis constant	R_NH4tm	M_nh4_c	0.0938	mM		C00014
Michaelis constant	R_CYSTGL	M_nh4_c	0.1597	mM		C00014
Michaelis constant	R_GLNS	M_nh4_c	0.08253	mM		C00014
Michaelis constant	R_NH4t	M_nh4_e	0.1119	mM		C00014
Michaelis constant	R_EX_nh4_e	M_nh4_e	0.1235	mM		C00014
Michaelis constant	R_GLUDym	M_nh4_m	0.1418	mM		C00014
Michaelis constant	R_THRD_Lm	M_nh4_m	0.1299	mM		C00014
Michaelis constant	R_NH4tm	M_nh4_m	0.1066	mM		C00014
Michaelis constant	R_triglycSYN	M_o2_c	0.1147	mM		C00007
Michaelis constant	R_umpSYN	M_o2_c	0.06803	mM		C00007
Michaelis constant	R_paSYN	M_o2_c	0.1149	mM		C00007
Michaelis constant	R_O2t	M_o2_c	0.09795	mM		C00007
Michaelis constant	R_O2tm	M_o2_c	0.1009	mM		C00007
Michaelis constant	R_ergstSYN	M_o2_c	0.1205	mM		C00007
Michaelis constant	R_zymstSYN	M_o2_c	0.07728	mM		C00007
Michaelis constant	R_EX_o2_e	M_o2_e	0.1372	mM	R00197	C00007
Michaelis constant	R_O2t	M_o2_e	0.1021	mM		C00007
Michaelis constant	R_CYOOm	M_o2_m	0.2575	mM	R00081	C00007
Michaelis constant	R_eleak	M_o2_m	0.1463	mM		C00007
Michaelis constant	R_eleakm	M_o2_m	0.1467	mM		C00007
Michaelis constant	R_O2tm	M_o2_m	0.09915	mM		C00007
Michaelis constant	R_OAAt2m	M_oaa_c	0.09933	mM		C00036
Michaelis constant	R_CSc	M_oaa_c	0.2849	mM	R00351	C00036
Michaelis constant	R_PC	M_oaa_c	0.2946	mM	R00344	C00036
Michaelis constant	R_ASPTA	M_oaa_c	0.09936	mM	R00355	C00036
Michaelis constant	R_PPCK	M_oaa_c	0.2422	mM	R00341	C00036
Michaelis constant	R_MDH	M_oaa_c	0.1084	mM	R00342	C00036
Michaelis constant	R_OAAt2m	M_oaa_m	0.1007	mM		C00036
Michaelis constant	R_CSm	M_oaa_m	0.08785	mM		C00036
Michaelis constant	R_ASPTAm	M_oaa_m	0.08593	mM	R00355	C00036
Michaelis constant	R_MDHm	M_oaa_m	0.1116	mM	R00342	C00036
Michaelis constant	R_OCBTi	M_orn_c	0.08097	mM		C00077
Michaelis constant	R_ORNt3m	M_orn_c	0.09964	mM		C00077
Michaelis constant	R_ORNt3m	M_orn_m	0.1004	mM		C00077
Michaelis constant	R_ORNTACim	M_orn_m	0.09972	mM		C00077
Michaelis constant	R_OXAGm	M_oxag_m	0.1004	mM		C05533
Michaelis constant	R_HICITDm	M_oxag_m	0.1234	mM		C05533
Michaelis constant	R_triglycSYN	M_pa_SC_c	0.1147	mM		C00416
Michaelis constant	R_ptd1inoSYN	M_pa_SC_c	0.08846	mM		C00416
Michaelis constant	R_paSYN	M_pa_SC_c	0.08705	mM		C00416
Michaelis constant	R_psSYN	M_pa_SC_c	0.1001	mM		C00416
Michaelis constant	R_BPNT	M_pap_c	0.1962	mM	R00188	C00054
Michaelis constant	R_PAPSR	M_pap_c	0.1397	mM		C00054
Michaelis constant	R_ADSK	M_paps_c	0.1266	mM	R00509	C00053
Michaelis constant	R_PAPSR	M_paps_c	0.07157	mM		C00053
Michaelis constant	R_pcSYN	M_pc_SC_c	0.1792	mM		C00157
Michaelis constant	R_peSYN	M_pe_SC_c	0.09986	mM		C00350
Michaelis constant	R_pcSYN	M_pe_SC_c	0.0558	mM		C00350
Michaelis constant	R_PSCVTi	M_pep_c	2.64	mM	R03460	C00074
Michaelis constant	R_DDPA	M_pep_c	0.3722	mM	R01826	C00074
Michaelis constant	R_PPCK	M_pep_c	0.3442	mM	R00341	C00074
Michaelis constant	R_PYK	M_pep_c	0.3094	mM	R00200	C00074
Michaelis constant	R_ENO	M_pep_c	0.2992	mM	R00658	C00074
Michaelis constant	R_biomass	M_phe_L_c	0.4974	mM		C00079
Michaelis constant	R_PHETA1	M_phe_L_c	7.95	mM	R00694	C00079
Michaelis constant	R_PHETA1pyr	M_phe_L_c	0.1718	mM	R00694	C00079
Michaelis constant	R_THRS	M_phom_c	1.188	mM	R01466	C01102
Michaelis constant	R_HSK	M_phom_c	0.2037	mM	R01771	C01102
Michaelis constant	R_PHETA1	M_phpyr_c	0.06102	mM	R00694	C00166
Michaelis constant	R_PPNDH	M_phpyr_c	1.776	mM	R01373	C00166
Michaelis constant	R_PHETA1pyr	M_phpyr_c	0.05821	mM	R00694	C00166
Michaelis constant	R_biomass	M_pi_c	0.02011	mM		C00009
Michaelis constant	R_GAPD	M_pi_c	0.5273	mM	R01061	C00009
Michaelis constant	R_ASADi	M_pi_c	4.488	mM	R02291	C00009
Michaelis constant	R_OCBTi	M_pi_c	0.1235	mM		C00009
Michaelis constant	R_DHQS	M_pi_c	0.07221	mM	R03083	C00009
Michaelis constant	R_BPNT	M_pi_c	0.07466	mM	R00188	C00009
Michaelis constant	R_ampSYN	M_pi_c	0.1447	mM		C00009
Michaelis constant	R_THRS	M_pi_c	0.1173	mM	R01466	C00009
Michaelis constant	R_PC	M_pi_c	0.2946	mM	R00344	C00009
Michaelis constant	R_ATPS	M_pi_c	0.1506	mM		C00009
Michaelis constant	R_ATPM	M_pi_c	0.1551	mM		C00009
Michaelis constant	R_pcSYN	M_pi_c	0.1792	mM		C00009
Michaelis constant	R_FBP	M_pi_c	0.07359	mM	R00762	C00009
Michaelis constant	R_cmpSYN	M_pi_c	0.1337	mM		C00009
Michaelis constant	R_triglycSYN	M_pi_c	0.08716	mM		C00009
Michaelis constant	R_MALtm	M_pi_c	0.09347	mM		C00009
Michaelis constant	R_TRE6PP	M_pi_c	0.1212	mM	R02778	C00009
Michaelis constant	R_SUCCtm	M_pi_c	1.052	mM	R00405	C00009
Michaelis constant	R_ptd1inoSYN	M_pi_c	0.113	mM		C00009
Michaelis constant	R_umpSYN	M_pi_c	0.2161	mM		C00009
Michaelis constant	R_CBPS	M_pi_c	0.2983	mM	R00575	C00009
Michaelis constant	R_FTHFL	M_pi_c	4.928	mM	R00943	C00009
Michaelis constant	R_paSYN	M_pi_c	0.08705	mM		C00009
Michaelis constant	R_G5SD	M_pi_c	12.41	mM	R03313	C00009
Michaelis constant	R_HISTP	M_pi_c	0.2653	mM	R03013	C00009
Michaelis constant	R_PSCVTi	M_pi_c	2.568	mM	R03460	C00009
Michaelis constant	R_GLCP	M_pi_c	0.1419	mM		C00009
Michaelis constant	R_ergstSYN	M_pi_c	0.09111	mM		C00009
Michaelis constant	R_SBP	M_pi_c	0.1641	mM	R01845	C00009
Michaelis constant	R_DDPA	M_pi_c	0.1141	mM	R01826	C00009
Michaelis constant	R_PSP_L	M_pi_c	0.1153	mM	R00582	C00009
Michaelis constant	R_aicarSYN	M_pi_c	0.1182	mM		C00009
Michaelis constant	R_PIt2m	M_pi_c	0.09489	mM		C00009
Michaelis constant	R_CHORS	M_pi_c	0.1063	mM	R01714	C00009
Michaelis constant	R_PPA	M_pi_c	0.2336	mM		C00009
Michaelis constant	R_PIt2r	M_pi_c	0.1019	mM		C00009
Michaelis constant	R_GLNS	M_pi_c	0.1212	mM		C00009
Michaelis constant	R_zymstSYN	M_pi_c	0.1294	mM		C00009
Michaelis constant	R_G3PT	M_pi_c	0.1214	mM	R00841	C00009
Michaelis constant	R_EX_pi_e	M_pi_e	0.1444	mM	R00197	C00009
Michaelis constant	R_PIt2r	M_pi_e	0.09813	mM		C00009
Michaelis constant	R_PPAm	M_pi_m	0.2139	mM		C00009
Michaelis constant	R_ATPS3m	M_pi_m	0.1289	mM		C00009
Michaelis constant	R_MALtm	M_pi_m	0.107	mM		C00009
Michaelis constant	R_SUCCtm	M_pi_m	0.06731	mM	R00405	C00009
Michaelis constant	R_AGPRim	M_pi_m	0.09976	mM	R03443	C00009
Michaelis constant	R_PIt2m	M_pi_m	0.1054	mM		C00009
Michaelis constant	R_SUCOAS1m	M_pi_m	0.09845	mM	R00405	C00009
Michaelis constant	R_PPND2	M_pphn_c	0.08004	mM	R01730	C00254
Michaelis constant	R_PPNDH	M_pphn_c	0.6093	mM	R01373	C00254
Michaelis constant	R_CHORM	M_pphn_c	0.7662	mM	R01715	C00254
Michaelis constant	R_ANPRT	M_ppi_c	0.1405	mM	R01073	C00013
Michaelis constant	R_SADT	M_ppi_c	0.0276	mM	R00529	C00013
Michaelis constant	R_ACS	M_ppi_c	0.1952	mM	R00235	C00013
Michaelis constant	R_pcSYN	M_ppi_c	0.1792	mM		C00013
Michaelis constant	R_ptd1inoSYN	M_ppi_c	0.113	mM		C00013
Michaelis constant	R_umpSYN	M_ppi_c	0.147	mM		C00013
Michaelis constant	R_psSYN	M_ppi_c	0.0999	mM		C00013
Michaelis constant	R_ergstSYN	M_ppi_c	0.09111	mM		C00013
Michaelis constant	R_mannanSYN	M_ppi_c	0.1235	mM		C00013
Michaelis constant	R_AASAD1	M_ppi_c	0.09975	mM		C00013
Michaelis constant	R_aicarSYN	M_ppi_c	0.1182	mM		C00013
Michaelis constant	R_ARGSSr	M_ppi_c	0.01614	mM	R01954	C00013
Michaelis constant	R_gmpSYN	M_ppi_c	0.1155	mM	R01231	C00013
Michaelis constant	R_ASNS1	M_ppi_c	0.3732	mM	R00578	C00013
Michaelis constant	R_PPA	M_ppi_c	0.06543	mM		C00013
Michaelis constant	R_ATPPRT	M_ppi_c	0.4094	mM	R01071	C00013
Michaelis constant	R_zymstSYN	M_ppi_c	0.1294	mM		C00013
Michaelis constant	R_PRATPP	M_ppi_c	0.1596	mM	R04035	C00013
Michaelis constant	R_GALU	M_ppi_c	0.3466	mM	R00289	C00013
Michaelis constant	R_PPAm	M_ppi_m	0.06837	mM		C00013
Michaelis constant	R_ACSm	M_ppi_m	0.09892	mM	R00235	C00013
Michaelis constant	R_ANPRT	M_pran_c	0.1405	mM	R01073	C04302
Michaelis constant	R_PRAIi	M_pran_c	0.1469	mM	R03509	C04302
Michaelis constant	R_PRAMPC	M_prbamp_c	0.003614	mM	R04037	C02741
Michaelis constant	R_PRATPP	M_prbamp_c	0.1596	mM	R04035	C02741
Michaelis constant	R_ATPPRT	M_prbatp_c	0.4094	mM	R01071	C02739
Michaelis constant	R_PRATPP	M_prbatp_c	0.06264	mM	R04035	C02739
Michaelis constant	R_PRMICIi	M_prfp_c	0.1005	mM	R04640	C04896
Michaelis constant	R_PRAMPC	M_prfp_c	0.02191	mM	R04037	C04896
Michaelis constant	R_PRMICIi	M_prlp_c	0.09954	mM	R04640	C04916
Michaelis constant	R_IG3PS	M_prlp_c	0.06784	mM	R04558	C04916
Michaelis constant	R_biomass	M_pro_L_c	0.4974	mM		C00148
Michaelis constant	R_P5CR	M_pro_L_c	0.07143	mM		C00148
Michaelis constant	R_PRPPS	M_prpp_c	0.1232	mM		C00119
Michaelis constant	R_ANPRT	M_prpp_c	0.1107	mM	R01073	C00119
Michaelis constant	R_ATPPRT	M_prpp_c	0.1948	mM	R01071	C00119
Michaelis constant	R_peSYN	M_ps_SC_c	0.1001	mM		C02737
Michaelis constant	R_psSYN	M_ps_SC_c	0.0999	mM		C02737
Michaelis constant	R_PSERT	M_pser_L_c	0.131	mM	R04173	C01005
Michaelis constant	R_PSP_L	M_pser_L_c	0.0867	mM	R00582	C01005
Michaelis constant	R_ptd1inoSYN	M_ptd1ino_SC_c	0.113	mM		C01194
Michaelis constant	R_TYRTApyr	M_pyr_c	0.08509	mM	R00734	C00022
Michaelis constant	R_PC	M_pyr_c	0.3611	mM	R00344	C00022
Michaelis constant	R_ALATA_L	M_pyr_c	0.8018	mM	R00258	C00022
Michaelis constant	R_PYRt2m	M_pyr_c	0.1067	mM		C00022
Michaelis constant	R_PYRDC	M_pyr_c	0.6539	mM	R00224	C00022
Michaelis constant	R_ANS	M_pyr_c	0.1384	mM	R00986	C00022
Michaelis constant	R_PYRt2	M_pyr_c	0.1072	mM		C00022
Michaelis constant	R_PYK	M_pyr_c	0.308	mM	R00200	C00022
Michaelis constant	R_PHETA1pyr	M_pyr_c	0.1718	mM	R00694	C00022
Michaelis constant	R_EX_pyr_e	M_pyr_e	0.1521	mM	R00197	C00022
Michaelis constant	R_PYRt2	M_pyr_e	0.0933	mM		C00022
Michaelis constant	R_PDHm	M_pyr_m	0.06262	mM	R00209	C00022
Michaelis constant	R_ACHBSm	M_pyr_m	0.1242	mM	R08648	C00022
Michaelis constant	R_PYRt2m	M_pyr_m	0.0937	mM		C00022
Michaelis constant	R_AGTm	M_pyr_m	0.2604	mM	R00369	C00022
Michaelis constant	R_ME1m	M_pyr_m	0.4819	mM	R00214	C00022
Michaelis constant	R_ACLSm	M_pyr_m	0.1448	mM	R00006	C00022
Michaelis constant	R_ALATA_Lm	M_pyr_m	0.082	mM	R00258	C00022
Michaelis constant	R_eleak	M_q6_m	0.06837	mM		C17568
Michaelis constant	R_eleakm	M_q6_m	0.06818	mM		C17568
Michaelis constant	R_G3PDm	M_q6_m	0.1298	mM		C17568
Michaelis constant	R_CYOR_u6m	M_q6_m	0.09919	mM		C17568
Michaelis constant	R_NADH2_u6cm	M_q6_m	0.11	mM		C17568
Michaelis constant	R_NADH2_u6m	M_q6_m	0.1176	mM		C17568
Michaelis constant	R_SUCD2_u6m	M_q6_m	0.09218	mM		C17568
Michaelis constant	R_eleak	M_q6h2_m	0.1463	mM		C00390
