!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
equilibrium constant		R_G3PD1ir	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00842
equilibrium constant		R_EX_nh4_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ASNS1	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00578
equilibrium constant		R_ARGSL	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01086
equilibrium constant		R_THRt2m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ATPtm_H	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_TRE6PS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_MALS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00472
equilibrium constant		R_MDH	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00342
equilibrium constant		R_KARA1im	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_METS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00946
equilibrium constant		R_MDHm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00342
equilibrium constant		R_PYK	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00200
equilibrium constant		R_PIt2m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_CHORS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01714
equilibrium constant		R_PPA	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_AATA	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01939
equilibrium constant		R_PRAIi	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R03509
equilibrium constant		R_PGMT	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_NADH2_u6m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ALATA_Lm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00258
equilibrium constant		R_ENO	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00658
equilibrium constant		R_PIt2r	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ATPPRT	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01071
equilibrium constant		R_2OBUTtm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R08648
equilibrium constant		R_GLYt2m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_KARA2im	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_TYRTA	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00734
equilibrium constant		R_dcmpSYN	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_SACCD2	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00715
equilibrium constant		R_SUCOAS1m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00405
equilibrium constant		R_GLNS	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_EX_succ_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00197
equilibrium constant		R_zymstSYN	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_GND	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01528
equilibrium constant		R_PHETA1pyr	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00694
equilibrium constant		R_ICDHym	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00267
equilibrium constant		R_PRATPP	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R04035
equilibrium constant		R_SULR	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_G3PT	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00841
equilibrium constant		R_GLCt1	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_EX_so4_e	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00197
equilibrium constant		R_SUCD2_u6m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_GALU	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00289
equilibrium constant		R_ACSm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00235
equilibrium constant		R_AHSERL2	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01287
substrate catalytic rate constant		R_EX_etoh_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_GLYCt	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_dtmpSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_TREH	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_pi_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_ADSK	1/s	NaN	NaN	NaN	0.01	10000000		R00509
substrate catalytic rate constant		R_PRMICIi	1/s	NaN	NaN	NaN	0.01	10000000		R04640
substrate catalytic rate constant		R_ALDD2x	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ALDD2y	1/s	NaN	NaN	NaN	0.01	10000000		R00711
substrate catalytic rate constant		R_SUCCt2r	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_IPPMIa	1/s	NaN	NaN	NaN	0.01	10000000		R04001
substrate catalytic rate constant		R_IPPMIb	1/s	NaN	NaN	NaN	0.01	10000000		R03968
substrate catalytic rate constant		R_EX_o2_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_biomass	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PRPPS	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GHMT2r	1/s	5.7491667	5.8455196	1.0746827	0.01	10000000		R00945
substrate catalytic rate constant		R_ANPRT	1/s	1.9662308	1.9991837	0.36754443	0.01	10000000		R01073
substrate catalytic rate constant		R_GAPD	1/s	268	272.49154	50.096819	0.01	10000000		R01061
substrate catalytic rate constant		R_DHAD2m	1/s	NaN	NaN	NaN	0.01	10000000		R05070
substrate catalytic rate constant		R_HSERTA	1/s	16.45	16.725693	3.0749726	0.01	10000000		R01776
substrate catalytic rate constant		R_IPMD	1/s	NaN	NaN	NaN	0.01	10000000		R04426
substrate catalytic rate constant		R_SUCOAACTrm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_TKT1	1/s	31.22296	31.74624	5.8364588	0.01	10000000		R01641
substrate catalytic rate constant		R_TKT2	1/s	57	57.95529	10.65492	0.01	10000000		R01067
substrate catalytic rate constant		R_CO2t	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ASADi	1/s	NaN	NaN	NaN	0.01	10000000		R02291
substrate catalytic rate constant		R_FBA3	1/s	NaN	NaN	NaN	0.01	10000000		R01829
substrate catalytic rate constant		R_PGCD	1/s	1230.7315	1251.3579	230.0587	0.01	10000000		R01513
substrate catalytic rate constant		R_G6PDH2	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_OCBTi	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ICL	1/s	NaN	NaN	NaN	0.01	10000000		R00479
substrate catalytic rate constant		R_TYRTApyr	1/s	148	150.4804	27.665407	0.01	10000000		R00734
substrate catalytic rate constant		R_SO4ti	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_peSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PPAm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_DHQS	1/s	NaN	NaN	NaN	0.01	10000000		R03083
substrate catalytic rate constant		R_FUM	1/s	593.45	603.3959	110.93268	0.01	10000000		R01082
substrate catalytic rate constant		R_HSDyi	1/s	NaN	NaN	NaN	0.01	10000000		R01775
substrate catalytic rate constant		R_ACGKm	1/s	NaN	NaN	NaN	0.01	10000000		R02649
substrate catalytic rate constant		R_OMCDC	1/s	NaN	NaN	NaN	0.01	10000000		R01652
substrate catalytic rate constant		R_FDH	1/s	NaN	NaN	NaN	0.01	10000000		R00519
substrate catalytic rate constant		R_EX_acald_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_NADK	1/s	NaN	NaN	NaN	0.01	10000000		R00104
substrate catalytic rate constant		R_H2Ot	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACALDtex	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_SADT	1/s	32.166667	32.705763	6.0128644	0.01	10000000		R00529
substrate catalytic rate constant		R_DHQTi	1/s	NaN	NaN	NaN	0.01	10000000		R03084
substrate catalytic rate constant		R_OAAt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PFK_3	1/s	NaN	NaN	NaN	0.01	10000000		R01843
substrate catalytic rate constant		R_ADK1	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_VALTA	1/s	290	294.86024	54.209244	0.01	10000000		R01214
substrate catalytic rate constant		R_BPNT	1/s	NaN	NaN	NaN	0.01	10000000		R00188
substrate catalytic rate constant		R_ampSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PHETA1	1/s	139.5	141.83795	26.076516	0.01	10000000		R00694
substrate catalytic rate constant		R_ORNt3m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CYOOm	1/s	NaN	NaN	NaN	0.01	10000000		R00081
substrate catalytic rate constant		R_IGPS	1/s	NaN	NaN	NaN	0.01	10000000		R03508
substrate catalytic rate constant		R_ATPS3m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PDHm	1/s	2.4	2.4402227	0.44862823	0.01	10000000		R00209
substrate catalytic rate constant		R_RPE	1/s	1300	1321.7873	243.00696	0.01	10000000		R01529
substrate catalytic rate constant		R_THRS	1/s	NaN	NaN	NaN	0.01	10000000		R01466
substrate catalytic rate constant		R_ETOHtm	1/s	3450	3507.8202	644.90308	0.01	10000000		R00754
substrate catalytic rate constant		R_P5CR	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_RPI	1/s	19790	20121.67	3699.3136	0.01	10000000		R01056
substrate catalytic rate constant		R_THRA	1/s	NaN	NaN	NaN	0.01	10000000		R00751
substrate catalytic rate constant		R_ACS	1/s	NaN	NaN	NaN	0.01	10000000		R00235
substrate catalytic rate constant		R_NADHKm	1/s	NaN	NaN	NaN	0.01	10000000		R00105
substrate catalytic rate constant		R_IPPS	1/s	3.78	3.8433508	0.70658946	0.01	10000000		R01213
substrate catalytic rate constant		R_dgmpSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CITtcm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CSc	1/s	67.061333	68.185245	12.53567	0.01	10000000		R00351
substrate catalytic rate constant		R_ILETA	1/s	290	294.86024	54.209244	0.01	10000000		R02199
substrate catalytic rate constant		R_PGM	1/s	530	538.88252	99.072067	0.01	10000000		R01518
substrate catalytic rate constant		R_PGL	1/s	1900	1931.843	355.16401	0.01	10000000		R02035
substrate catalytic rate constant		R_PGK	1/s	654	664.96069	122.25119	0.01	10000000		R01512
substrate catalytic rate constant		R_eleak	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PGI	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GLNt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ADK1m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ORNTACim	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PC	1/s	NaN	NaN	NaN	0.01	10000000		R00344
substrate catalytic rate constant		R_SACCD1	1/s	NaN	NaN	NaN	0.01	10000000		R02315
substrate catalytic rate constant		R_TRPS1	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACt2r	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ALATA_L	1/s	NaN	NaN	NaN	0.01	10000000		R00258
substrate catalytic rate constant		R_ATPS	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ATPM	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACOTAim	1/s	NaN	NaN	NaN	0.01	10000000		R02283
substrate catalytic rate constant		R_3MOPtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_pcSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PAPSR	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_FBP	1/s	NaN	NaN	NaN	0.01	10000000		R00762
substrate catalytic rate constant		R_ACHBSm	1/s	NaN	NaN	NaN	0.01	10000000		R08648
substrate catalytic rate constant		R_eleakm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ASPKi	1/s	NaN	NaN	NaN	0.01	10000000		R00480
substrate catalytic rate constant		R_cmpSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GLUDym	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_IGPDH	1/s	NaN	NaN	NaN	0.01	10000000		R03457
substrate catalytic rate constant		R_CO2tm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_OXAGm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_G3PDm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_13GS	1/s	NaN	NaN	NaN	0.01	10000000		R03118
substrate catalytic rate constant		R_HCITS	1/s	NaN	NaN	NaN	0.01	10000000		R00271
substrate catalytic rate constant		R_DHAD1m	1/s	NaN	NaN	NaN	0.01	10000000		R04441
substrate catalytic rate constant		R_HCO3Em	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_FBA	1/s	NaN	NaN	NaN	0.01	10000000		R01070
substrate catalytic rate constant		R_SHKK	1/s	NaN	NaN	NaN	0.01	10000000		R02412
substrate catalytic rate constant		R_THRD_Lm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_SHK3D	1/s	31.359333	31.884899	5.8619509	0.01	10000000		R02413
substrate catalytic rate constant		R_GAAtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_triglycSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_MALtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_IG3PS	1/s	NaN	NaN	NaN	0.01	10000000		R04558
substrate catalytic rate constant		R_TRE6PP	1/s	NaN	NaN	NaN	0.01	10000000		R02778
substrate catalytic rate constant		R_ETOHt	1/s	NaN	NaN	NaN	0.01	10000000		R00754
substrate catalytic rate constant		R_GLUDy	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_FUMm	1/s	NaN	NaN	NaN	0.01	10000000		R01082
substrate catalytic rate constant		R_HCITtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_HCO3E	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_SUCCtm	1/s	81	82.357517	15.141203	0.01	10000000		R00405
substrate catalytic rate constant		R_H2Otm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PYRt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ptd1inoSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_glyc_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_HISTD	1/s	NaN	NaN	NaN	0.01	10000000		R01158
substrate catalytic rate constant		R_PRAMPC	1/s	NaN	NaN	NaN	0.01	10000000		R04037
substrate catalytic rate constant		R_ALCD2x	1/s	NaN	NaN	NaN	0.01	10000000		R00754
substrate catalytic rate constant		R_CSm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_G5SADr	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_umpSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ASPTAm	1/s	574	583.61993	107.29692	0.01	10000000		R00355
substrate catalytic rate constant		R_GLXtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PPND2	1/s	NaN	NaN	NaN	0.01	10000000		R01730
substrate catalytic rate constant		R_MCITDm	1/s	NaN	NaN	NaN	0.01	10000000		R03444
substrate catalytic rate constant		R_GLUDxi	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CITtam	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GLUt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CBPS	1/s	NaN	NaN	NaN	0.01	10000000		R00575
substrate catalytic rate constant		R_GLUSxm	1/s	57.333333	58.294209	10.71723	0.01	10000000		R00093
substrate catalytic rate constant		R_PYRDC	1/s	113	114.89382	21.122912	0.01	10000000		R00224
substrate catalytic rate constant		R_ICDHxm	1/s	NaN	NaN	NaN	0.01	10000000		R00709
substrate catalytic rate constant		R_3MOBtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_FTHFL	1/s	NaN	NaN	NaN	0.01	10000000		R00943
substrate catalytic rate constant		R_CYOR_u6m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ALCD2y	1/s	NaN	NaN	NaN	0.01	10000000		R00711
substrate catalytic rate constant		R_paSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_psSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_pyr_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_PSERT	1/s	NaN	NaN	NaN	0.01	10000000		R04173
substrate catalytic rate constant		R_EX_h_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_G5SD	1/s	NaN	NaN	NaN	0.01	10000000		R03313
substrate catalytic rate constant		R_GLYK	1/s	NaN	NaN	NaN	0.01	10000000		R00847
substrate catalytic rate constant		R_ANS	1/s	NaN	NaN	NaN	0.01	10000000		R00986
substrate catalytic rate constant		R_LEUTA	1/s	290	294.86024	54.209244	0.01	10000000		R01090
substrate catalytic rate constant		R_HSTPT	1/s	NaN	NaN	NaN	0.01	10000000		R03243
substrate catalytic rate constant		R_NADHK	1/s	NaN	NaN	NaN	0.01	10000000		R00105
substrate catalytic rate constant		R_O2t	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ALCD2m	1/s	NaN	NaN	NaN	0.01	10000000		R00754
substrate catalytic rate constant		R_O2tm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_TALA	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_HISTP	1/s	NaN	NaN	NaN	0.01	10000000		R03013
substrate catalytic rate constant		R_H2St	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_glc_D_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_h_exportm	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_EX_co2_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_h_exportc	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_PSCVTi	1/s	2.81	2.8570941	0.52526888	0.01	10000000		R03460
substrate catalytic rate constant		R_GLU5K	1/s	NaN	NaN	NaN	0.01	10000000		R00239
substrate catalytic rate constant		R_2OXOADPtim	1/s	22.3	22.673736	4.1685039	0.01	10000000		R01939
substrate catalytic rate constant		R_AGPRim	1/s	NaN	NaN	NaN	0.01	10000000		R03443
substrate catalytic rate constant		R_ACONT	1/s	NaN	NaN	NaN	0.01	10000000		R01324
substrate catalytic rate constant		R_HEX1	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_ac_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_PPNDH	1/s	NaN	NaN	NaN	0.01	10000000		R01373
substrate catalytic rate constant		R_GLCP	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_NADKm	1/s	NaN	NaN	NaN	0.01	10000000		R00104
substrate catalytic rate constant		R_PFK	1/s	167	169.79883	31.217047	0.01	10000000		R00756
substrate catalytic rate constant		R_HICITDm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_dampSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_h2o_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_NH4t	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ergstSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_SBP	1/s	NaN	NaN	NaN	0.01	10000000		R01845
substrate catalytic rate constant		R_EX_h2s_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_AGTm	1/s	0.345	0.35078202	0.064490308	0.01	10000000		R00369
substrate catalytic rate constant		R_ME1m	1/s	0.09	0.091508352	0.016823559	0.01	10000000		R00214
substrate catalytic rate constant		R_ALDD2xm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_HACNHm	1/s	NaN	NaN	NaN	0.01	10000000		R04371
substrate catalytic rate constant		R_ACONTm	1/s	NaN	NaN	NaN	0.01	10000000		R01324
substrate catalytic rate constant		R_DDPA	1/s	NaN	NaN	NaN	0.01	10000000		R01826
substrate catalytic rate constant		R_SUCFUMtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ALAt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACLSm	1/s	NaN	NaN	NaN	0.01	10000000		R00006
substrate catalytic rate constant		R_ICDHy	1/s	NaN	NaN	NaN	0.01	10000000		R00267
substrate catalytic rate constant		R_NADH2_u6cm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_TREt2	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_UMPK	1/s	NaN	NaN	NaN	0.01	10000000		R00158
substrate catalytic rate constant		R_mannanSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_AASAD1	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACOAHm	1/s	NaN	NaN	NaN	0.01	10000000		R00227
substrate catalytic rate constant		R_PSP_L	1/s	NaN	NaN	NaN	0.01	10000000		R00582
substrate catalytic rate constant		R_HSK	1/s	NaN	NaN	NaN	0.01	10000000		R01771
substrate catalytic rate constant		R_GLCS2	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_MTHFR3	1/s	108.9	110.72511	20.356506	0.01	10000000		R01224
substrate catalytic rate constant		R_EX_tre_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_aicarSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_AKGDam	1/s	17	17.284911	3.1777833	0.01	10000000		R01197
substrate catalytic rate constant		R_TPI	1/s	9000	9150.8352	1682.3559	0.01	10000000		R01015
substrate catalytic rate constant		R_ARGSSr	1/s	NaN	NaN	NaN	0.01	10000000		R01954
substrate catalytic rate constant		R_PYRt2	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_NH4tm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CITttm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_gmpSYN	1/s	NaN	NaN	NaN	0.01	10000000		R01231
substrate catalytic rate constant		R_CYSTGL	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ASPTA	1/s	NaN	NaN	NaN	0.01	10000000		R00355
substrate catalytic rate constant		R_CHORM	1/s	94140	95717.736	17597.442	0.01	10000000		R01715
substrate catalytic rate constant		R_CYSTS	1/s	6.08	6.1818975	1.1365248	0.01	10000000		R01290
substrate catalytic rate constant		R_ALDD2ym	1/s	NaN	NaN	NaN	0.01	10000000		R00711
substrate catalytic rate constant		R_MTHFD	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_MTHFC	1/s	NaN	NaN	NaN	0.01	10000000		R01655
substrate catalytic rate constant		R_NDPK2	1/s	NaN	NaN	NaN	0.01	10000000		R00156
substrate catalytic rate constant		R_ACALDtm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PPCK	1/s	30.534	31.045734	5.7076726	0.01	10000000		R00341
substrate catalytic rate constant		R_G3PD1ir	1/s	6526	6635.3723	1219.8949	0.01	10000000		R00842
substrate catalytic rate constant		R_EX_nh4_e	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ASNS1	1/s	5.8	5.8972049	1.0841849	0.01	10000000		R00578
substrate catalytic rate constant		R_ARGSL	1/s	NaN	NaN	NaN	0.01	10000000		R01086
substrate catalytic rate constant		R_THRt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ATPtm_H	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_TRE6PS	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_MALS	1/s	64.86	65.947019	12.124178	0.01	10000000		R00472
substrate catalytic rate constant		R_MDH	1/s	40680.677	41362.464	7604.3751	0.01	10000000		R00342
substrate catalytic rate constant		R_KARA1im	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_METS	1/s	NaN	NaN	NaN	0.01	10000000		R00946
substrate catalytic rate constant		R_MDHm	1/s	NaN	NaN	NaN	0.01	10000000		R00342
substrate catalytic rate constant		R_PYK	1/s	232	235.8882	43.367395	0.01	10000000		R00200
substrate catalytic rate constant		R_PIt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_CHORS	1/s	NaN	NaN	NaN	0.01	10000000		R01714
substrate catalytic rate constant		R_PPA	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_AATA	1/s	NaN	NaN	NaN	0.01	10000000		R01939
substrate catalytic rate constant		R_PRAIi	1/s	NaN	NaN	NaN	0.01	10000000		R03509
substrate catalytic rate constant		R_PGMT	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_NADH2_u6m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ALATA_Lm	1/s	NaN	NaN	NaN	0.01	10000000		R00258
substrate catalytic rate constant		R_ENO	1/s	78	79.307238	14.580417	0.01	10000000		R00658
substrate catalytic rate constant		R_PIt2r	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ATPPRT	1/s	2.7	2.7452506	0.50470676	0.01	10000000		R01071
